run_accession	fastq_ftp	fastq_bytes	fastq_md5	bam_ftp	bam_bytes	bam_md5	submitted_ftp	submitted_bytes	submitted_md5	sra_ftp	sra_bytes	sra_md5
ERR13336718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/018/ERR13336718/ERR13336718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/018/ERR13336718/ERR13336718_2.fastq.gz	2680253186;2700644120	7707d4f6602203f3a9c3b23ef4f8dcdd;ad7641726d11f4da7463f8b48ee9720a	ftp.sra.ebi.ac.uk/vol1/err/ERR133/018/ERR13336718/ERR13336718.bam	5160194481	b2e1214afc1fa9b837fb6cbd2aa414d2	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336718/W2321_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336718/W2321_root_clean_2.fastq.gz	2532999627;2553707968	902750145900faaf8e6c90f6286116d7;160ef6ade21e8b94fdc28fdad33be2e6			
ERR13336719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/019/ERR13336719/ERR13336719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/019/ERR13336719/ERR13336719_2.fastq.gz	2203046633;2233495838	5589738ed2882cd9d7c8191f579b3cc1;3415a2f806d413d9d095fddbcd48c2e8	ftp.sra.ebi.ac.uk/vol1/err/ERR133/019/ERR13336719/ERR13336719.bam	4252389313	bfe80ed75d361fd3f0798f314883a9f3	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336719/W2332_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336719/W2332_root_clean_2.fastq.gz	2078594488;2109442908	2b70daae53a1c4aff86ebf8c73dc0a81;67a60fe8e29aeba8fc168b22c00cff25			
ERR13336721	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/021/ERR13336721/ERR13336721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/021/ERR13336721/ERR13336721_2.fastq.gz	4905909312;5209684610	b8368799c5f6ba21a90b2cc6dce7d87d;bd855503ee52daa48c2ae2228d3eae4d	ftp.sra.ebi.ac.uk/vol1/err/ERR133/021/ERR13336721/ERR13336721.bam	10004088928	3a04add7ac4bc93afd4614361e1f08a3	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336721/W3007_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336721/W3007_root_clean_2.fastq.gz	4732032383;5031306233	5c387e4e14e1a8d7af18a384d877962d;b90108354fb1348bbe80578296a26b4a			
ERR13336722	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/022/ERR13336722/ERR13336722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/022/ERR13336722/ERR13336722_2.fastq.gz	2411529843;2453698277	0c109db9b1896502025d51bc404d15f9;511b972ffe06d3d9bf9ad90e380a372f	ftp.sra.ebi.ac.uk/vol1/err/ERR133/022/ERR13336722/ERR13336722.bam	4700736116	d43ae8f77831f4538f021395b32b10e3	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336722/W3009_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336722/W3009_root_clean_2.fastq.gz	2276262063;2318535811	1185ad6290d8262150cc75a01d6b047c;bdeda607efa91dee8ded73213a80482c			
ERR13336727	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/027/ERR13336727/ERR13336727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/027/ERR13336727/ERR13336727_2.fastq.gz	3606264641;3761945374	edc77a2d00783f3a70a96a54d59873b6;a89a14519b0cc07b632d83fe00c9b017	ftp.sra.ebi.ac.uk/vol1/err/ERR133/027/ERR13336727/ERR13336727.bam	7293345211	4dc62348f400a518f0e02941a2d0b456	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336727/W3037_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336727/W3037_root_clean_2.fastq.gz	3503745849;3658945067	8b3de6c0fa4705545193d9e2f827e70d;8559f7388cf35d08465eb47e38cdf14c			
ERR13336728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/028/ERR13336728/ERR13336728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/028/ERR13336728/ERR13336728_2.fastq.gz	4191690456;4495011070	1aa2686c0544947ede9d1400dcdce8ca;af8a150d42ab8ea65794f57f11db9e49	ftp.sra.ebi.ac.uk/vol1/err/ERR133/028/ERR13336728/ERR13336728.bam	8495507782	5b7dc1e208d5561cbe868e4a035aca85	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336728/W3038_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336728/W3038_root_clean_2.fastq.gz	4036452449;4338377896	8be9238008676e522afe5104f5ad90d5;ec6777b3a532d8ed7b7e4fd0fb61387a			
ERR13336730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/030/ERR13336730/ERR13336730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/030/ERR13336730/ERR13336730_2.fastq.gz	4244994151;4449736227	425acd9b3b78cc076512af006eb1a1fa;f0dbdc2b46a4462a65114c26288005a0	ftp.sra.ebi.ac.uk/vol1/err/ERR133/030/ERR13336730/ERR13336730.bam	8916654348	a183edf7dda31b9ace694138096b2bf8	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336730/W3046_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336730/W3046_root_clean_2.fastq.gz	4079235613;4286075071	f6bf5a9319c400d98f9715390340e09f;f5eba43ddb0957e81a3bf67af5bfff87			
ERR13336733	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/033/ERR13336733/ERR13336733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/033/ERR13336733/ERR13336733_2.fastq.gz	2178420617;2222045011	c95db50f478e7f8b2af6249ad2e18759;eb2ccc8c841c342e9f8821a3b7bccec0	ftp.sra.ebi.ac.uk/vol1/err/ERR133/033/ERR13336733/ERR13336733.bam	4211289075	287a5cb94dc95b25e99642ff1968e456	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336733/W3052_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336733/W3052_root_clean_2.fastq.gz	2059233558;2103152457	e1a6ad3b8a44e82a1261dc851fb96b44;371ad1c4bc9d67ef69dd34fda59a31cc			
ERR13336737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/037/ERR13336737/ERR13336737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/037/ERR13336737/ERR13336737_2.fastq.gz	2607852971;2700647295	32a6cb97431b9118eea51ee45ec1299e;82e7af14a4008ee17cc9aa5ff6cfd4eb	ftp.sra.ebi.ac.uk/vol1/err/ERR133/037/ERR13336737/ERR13336737.bam	5080560147	455fa2744178d35bd2eb44e6d3e698cd	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336737/W3066_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336737/W3066_root_clean_2.fastq.gz	2463675840;2556999400	5f6078b5e461f1f8bc9aafc247d99259;3f121ccd0d2c9f433dae9bc4cb3f43aa			
ERR13336738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/038/ERR13336738/ERR13336738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/038/ERR13336738/ERR13336738_2.fastq.gz	2647877983;2551175756	12d3b08c03782b87d38085856748056b;8d67dcfb917e64a043cf7bb6a49d1509	ftp.sra.ebi.ac.uk/vol1/err/ERR133/038/ERR13336738/ERR13336738.bam	5201322368	a992b42e82bb7d9635a2f7ef94100e3f	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336738/W3071_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336738/W3071_root_clean_2.fastq.gz	2562350187;2461758766	7363485e0c58137d8b59e0d9346473d7;e09c69551666f31aabe055070ee14c4a			
ERR13336739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/039/ERR13336739/ERR13336739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/039/ERR13336739/ERR13336739_2.fastq.gz	2955108624;3133696730	c3c81189035b7729e8b1f602fc1155f4;4baebf873d290f7ea3e3135607c71789	ftp.sra.ebi.ac.uk/vol1/err/ERR133/039/ERR13336739/ERR13336739.bam	6120110013	9382b4749227e1b0a8740acff2c05cca	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336739/W3074_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336739/W3074_root_clean_2.fastq.gz	2840408965;3021379860	2fe7e1908c08aef2a88cc0fe6eced001;0682c27e46e297ede80aae1f30d2e5b5			
ERR13336740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/040/ERR13336740/ERR13336740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/040/ERR13336740/ERR13336740_2.fastq.gz	2727111896;2812710135	ce6ae81de63b9f79347864faec4b63cf;25ddcc72e6ca25a18709f1278a197ae2	ftp.sra.ebi.ac.uk/vol1/err/ERR133/040/ERR13336740/ERR13336740.bam	5324952135	cc7a80e204ca526d8b7aeb1566b2e0b6	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336740/W3086_root_clean_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13336740/W3086_root_clean_2.fastq.gz	2575681900;2662294848	a7b67e361bef8831307534b9ccd31e82;d05438a70214279fdcbd9ad92e8f358f			
ERR13765363	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/063/ERR13765363/ERR13765363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/063/ERR13765363/ERR13765363_2.fastq.gz	2516862910;2581163814	7910ed118d563b01fcb1cd81e109ef93;67481c6dd6c83ace6824b67fdf15d70b	ftp.sra.ebi.ac.uk/vol1/err/ERR137/063/ERR13765363/ERR13765363.bam	4780672676	3d279f9ca98d817d4809e3111e885f74	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765363/W0107_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765363/W0107_R2.fastq.gz	2639025121;2713945995	191445d0130fb39ec7284c94966ad53c;d148cc4114f4728871c5abd5c9c0b422			
ERR13765365	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/065/ERR13765365/ERR13765365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/065/ERR13765365/ERR13765365_2.fastq.gz	2173513438;2200004672	032eda443a6823d301aba26ee68083e0;ae3adeb533bea3dc1ef63e0d2295af1e	ftp.sra.ebi.ac.uk/vol1/err/ERR137/065/ERR13765365/ERR13765365.bam	4103991848	6ba33b8484ed8cc21c7b056df5d21150	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765365/W0133_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765365/W0133_R2.fastq.gz	2286651044;2319056764	b270d25f5fee3d2dd5a166127806e715;f2d379f4632e0bbd2756be79d3f50cd3			
ERR13765368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/068/ERR13765368/ERR13765368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/068/ERR13765368/ERR13765368_2.fastq.gz	2018883473;2070200432	36b46a604b695a8789953f8c6a0d888a;319c0af6348a67a1ded8d2166600609f	ftp.sra.ebi.ac.uk/vol1/err/ERR137/068/ERR13765368/ERR13765368.bam	3835892287	add0e6dbd61f1bf05735e7b4fc533081	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765368/W0137_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765368/W0137_R2.fastq.gz	2122835710;2182277072	57fabc50adde04cfded3335b36ad27bb;5b314f6409a95e94b982cd882cf31833			
ERR13765369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/069/ERR13765369/ERR13765369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/069/ERR13765369/ERR13765369_2.fastq.gz	1669600842;1708894741	88b0001573fc6ab1217fd277578783e7;8c85152b4b1b44f74d66df4cf1721dfc	ftp.sra.ebi.ac.uk/vol1/err/ERR137/069/ERR13765369/ERR13765369.bam	3172841278	77460701d79b60090605f0ff267b81ad	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765369/W0143_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765369/W0143_R2.fastq.gz	1759149366;1804837690	7aaebb3f959ce60748cb2ad424385d8e;5eac7be84e1b312d42de78592db69afd			
ERR13765379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/079/ERR13765379/ERR13765379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/079/ERR13765379/ERR13765379_2.fastq.gz	1425967110;1458793251	bd937ae197c271639daf68939c2a261b;563b6bee136d9f7a8b62208fed972c9e	ftp.sra.ebi.ac.uk/vol1/err/ERR137/079/ERR13765379/ERR13765379.bam	2710227017	04f8109f235944cdefe2a596e69e6d0a	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765379/W0180_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765379/W0180_R2.fastq.gz	1506170335;1544379625	8380970c8b5f51650a7e1399d39505e5;ed39141a170a9f2b9d14977fe4d044cd			
ERR13765381	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/081/ERR13765381/ERR13765381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/081/ERR13765381/ERR13765381_2.fastq.gz	1404937177;1446922171	89c6883c9210a30e3639f39529aa316a;4b9c358b0576321c050e693c60faa5b9	ftp.sra.ebi.ac.uk/vol1/err/ERR137/081/ERR13765381/ERR13765381.bam	2683793603	544b8483204b495b8028d6b8334d68fb	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765381/W0573_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765381/W0573_R2.fastq.gz	1486193794;1534194146	28ff6ad6ce1daa61bed4d2044682eebe;b916fb4da647a373eeec5310d74c605c			
ERR13765382	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/082/ERR13765382/ERR13765382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/082/ERR13765382/ERR13765382_2.fastq.gz	1563204527;1587977104	bb8d1e1a5b7cb86989fa0af11f5bbbf7;4d02cb2565dbcbc4bc6594e24516ce69	ftp.sra.ebi.ac.uk/vol1/err/ERR137/082/ERR13765382/ERR13765382.bam	2958913682	6c8c763dcf98b3a38ba5732cc1e660a4	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765382/W0590_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765382/W0590_R2.fastq.gz	1649980416;1679494850	5e246ea66c0ec0a0fb7093725002adac;5653f50365492ce756fedd28b5918c3a			
ERR13765384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/084/ERR13765384/ERR13765384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/084/ERR13765384/ERR13765384_2.fastq.gz	1633418169;1673690511	ea689232ab12dbf11123e0956e4127c1;c08f787aaa867dcac93536027761ef2e	ftp.sra.ebi.ac.uk/vol1/err/ERR137/084/ERR13765384/ERR13765384.bam	3104041739	ec08e5b337c2aa6f001221094bf78e1c	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765384/W0596_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765384/W0596_R2.fastq.gz	1721198192;1767783475	90bcaa009a98a86c7e907cf0c4b5ed72;9cdc792176444f41ad68e06229ede04e			
ERR13765385	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/085/ERR13765385/ERR13765385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/085/ERR13765385/ERR13765385_2.fastq.gz	1859077563;1896057826	ce4600bf084ffe182683e1c967f560b5;c95868bc0cf17267301440bf337a74c0	ftp.sra.ebi.ac.uk/vol1/err/ERR137/085/ERR13765385/ERR13765385.bam	3520913992	e575626b000385de79cc57b7b358c2cf	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765385/W0600_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765385/W0600_R2.fastq.gz	1954572589;1998155136	504b86b4d513b238b6bf3dcdc0e625b4;719a4103bab50bce606151a25ffa8453			
ERR13765387	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/087/ERR13765387/ERR13765387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/087/ERR13765387/ERR13765387_2.fastq.gz	1936336451;1973608010	110beae5d189881564965a51b6f2474b;893e46fbefddbac23948c47f719514ec	ftp.sra.ebi.ac.uk/vol1/err/ERR137/087/ERR13765387/ERR13765387.bam	3691963640	f61b6e6615ceff1da011b6f9cf624743	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765387/W0630_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765387/W0630_R2.fastq.gz	2090288082;2131977169	f1748e200b2ba9d57036e67da35485aa;5cb532ad3bdf746b0fe55b7f7a35dc63			
ERR13765388	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/088/ERR13765388/ERR13765388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/088/ERR13765388/ERR13765388_2.fastq.gz	1040261434;1068839218	62c38b4657132b85dba9501d422115a4;8e7fc6c5c5527fe3307b7700946fc06f	ftp.sra.ebi.ac.uk/vol1/err/ERR137/088/ERR13765388/ERR13765388.bam	1987514300	a95710e6187b6ffafd809a3b41804d58	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765388/W0632_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765388/W0632_R2.fastq.gz	1104072290;1136906149	88f6a30dbaa73fca0071df67c0560748;73a6ce3fe8c0139d2a37e0324041fc90			
ERR13765389	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/089/ERR13765389/ERR13765389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/089/ERR13765389/ERR13765389_2.fastq.gz	1571044248;1621606510	7129074b42219354bedb66e53c92d907;fb6407a7d63836f4f8f924d1328ee9af	ftp.sra.ebi.ac.uk/vol1/err/ERR137/089/ERR13765389/ERR13765389.bam	3003444680	6632ec8cc90905c84ebde59620d7aca3	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765389/W0634_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765389/W0634_R2.fastq.gz	1658717022;1716361308	3277aadefdc6fe519e5cff1194572aba;f2c2c549b20827e59eb7d474c936cb61			
ERR13765390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/090/ERR13765390/ERR13765390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/090/ERR13765390/ERR13765390_2.fastq.gz	1956411476;2004439408	35de7e7f6418f74eccb83065355bc7e3;a7ba5533ece19064eca27f9378f57536	ftp.sra.ebi.ac.uk/vol1/err/ERR137/090/ERR13765390/ERR13765390.bam	3716130489	aa6a9b43b4cccb48431215e2730b11fd	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765390/W0639_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765390/W0639_R2.fastq.gz	2057324831;2113085728	45387e515449e5b835b630a565679c15;85dbbe8d879e56ef5846bb23b017751c			
ERR13765391	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/091/ERR13765391/ERR13765391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/091/ERR13765391/ERR13765391_2.fastq.gz	3582094769;3908580795	3516674f9cd2f39ecd3383ab760f5409;f1a092b86a18ef655c5289d7afe425bd	ftp.sra.ebi.ac.uk/vol1/err/ERR137/091/ERR13765391/ERR13765391.bam	7312295559	5a7660cac2c2a8174f54110abc2a264c	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765391/W1080_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765391/W1080_R2.fastq.gz	3453782395;3776360010	0b63f47a40f971932d39da992c11b01a;a56e598cbc03e63dca2459cc5f46cea9			
ERR13765392	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/092/ERR13765392/ERR13765392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/092/ERR13765392/ERR13765392_2.fastq.gz	1575666209;1607377838	ee7e07a6c1384e25f2188be0fef24656;1268e9c7d17242cd54cf3bc7f7cfaea1	ftp.sra.ebi.ac.uk/vol1/err/ERR137/092/ERR13765392/ERR13765392.bam	2989133066	c1023b60e251c0bcf97d15bd64016122	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765392/W1084_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765392/W1084_R2.fastq.gz	1659920273;1697052656	bab151600693d58ca14d02459dfd0885;7a97def1356c468d09a751d5c2841783			
ERR13765395	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/095/ERR13765395/ERR13765395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/095/ERR13765395/ERR13765395_2.fastq.gz	2546301439;2608191736	a618f7c67be6d9833045d99709116fd5;807e8d9c89c118265bf8422f144f87b5	ftp.sra.ebi.ac.uk/vol1/err/ERR137/095/ERR13765395/ERR13765395.bam	4836624213	2c9138176abcfac957ccea4b7823c240	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765395/W1117_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765395/W1117_R2.fastq.gz	2672866892;2745118826	bde76dad56fdffcb787feacf657ae123;92c8156cc8c6cefe8589cd28f4ad844f			
ERR13765401	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/001/ERR13765401/ERR13765401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/001/ERR13765401/ERR13765401_2.fastq.gz	2515291620;2567008078	3e2d9caa0f243aa7358881b9d59dbc09;846fe50033edcf7a50b955345c19a8ed	ftp.sra.ebi.ac.uk/vol1/err/ERR137/001/ERR13765401/ERR13765401.bam	4776050318	edc61b0725f6311d5be6bdb5ed63d7d0	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765401/W1536_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765401/W1536_R2.fastq.gz	2641361696;2701150550	9601473482b7b235629ce1c536a588aa;618675bd3c731fee2d623b99ff320d7a			
ERR13765405	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/005/ERR13765405/ERR13765405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/005/ERR13765405/ERR13765405_2.fastq.gz	672700823;681290999	9c536ecada23c81717997db1647f8e36;cf0c71da3646ff25575ee7bb1d5fed79	ftp.sra.ebi.ac.uk/vol1/err/ERR137/005/ERR13765405/ERR13765405.bam	1277571055	b5dfd8d89094d0523897bf1c0df3e0d4	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765405/W1553_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765405/W1553_R2.fastq.gz	719851058;730255595	dd1f6303fe2aa5485f90b53206df1b91;155b3ffe15b989456d8cd591d6113c08			
ERR13765408	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/008/ERR13765408/ERR13765408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/008/ERR13765408/ERR13765408_2.fastq.gz	2488888208;2536670533	556939cd58b601c486cae3b2a25442af;b7766dade2a8f09d2399d826079a8491	ftp.sra.ebi.ac.uk/vol1/err/ERR137/008/ERR13765408/ERR13765408.bam	4719657484	b14d80e165f64bc40b01f64b871b26c7	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765408/W1559_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765408/W1559_R2.fastq.gz	2612116795;2668070988	11a7423920fab76f0a00d81761ad0934;82ca48832786fb94fe0a08b300c962bd			
ERR13765409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/009/ERR13765409/ERR13765409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/009/ERR13765409/ERR13765409_2.fastq.gz	2271964851;2332862977	e454b52c934f6aa5ee58abd8c6b7cd11;66eeece9f20410723dfcf78817f52e10	ftp.sra.ebi.ac.uk/vol1/err/ERR137/009/ERR13765409/ERR13765409.bam	4325409647	291889ec8a3a309f75a0c627bc4320c4	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765409/W1619_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765409/W1619_R2.fastq.gz	2385936564;2455317548	b9b50d62f3c4fde8afa8207f89a42ad5;39583e0c9c25313f6f61c35a783c3f31			
ERR13765413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/013/ERR13765413/ERR13765413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/013/ERR13765413/ERR13765413_2.fastq.gz	1747482370;1810056290	8e218f75bef7ef76433c52c844f28c3d;102ec237796bacaa3a2d29ecdf60910d	ftp.sra.ebi.ac.uk/vol1/err/ERR137/013/ERR13765413/ERR13765413.bam	3347374219	3b3c1efe8f5b61fbfe0aa5b4ab989a1e	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765413/W1679_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765413/W1679_R2.fastq.gz	1840971113;1911490645	73f90026be49419c3f3db27542995c32;8c58e5bcf847247cfd1bd4250edb1c15			
ERR13765415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/015/ERR13765415/ERR13765415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR137/015/ERR13765415/ERR13765415_2.fastq.gz	2357839321;2435800159	0b7fa964b679e2bd232e9f72d1f85091;7d2312e7d3c44e7218e4344137f19e2d	ftp.sra.ebi.ac.uk/vol1/err/ERR137/015/ERR13765415/ERR13765415.bam	4505427946	90d2705a2f7a3029b9fcf5f8f8834547	ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765415/W1719_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR137/ERR13765415/W1719_R2.fastq.gz	2475292965;2563723461	e0f96e99a87c83023f5199b5753d05f8;eaf353c173ad28c492aa413808f752da			
